,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Short Description of company profile,Industry of company,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score
381,0,2011.0,3.0,119.0,"Big Data, Better Health",Healthcare|Analytics|Mobile|Food & Beverages,operation,Khosla Ventures|True Ventures|Romulus Capital|TechStars|Rock Health|James Joaquin|Walt Winshall|Bill Warner|Ty Curry|Kapor Capital|Eniac Ventures|LaunchCapital|Richard Dale,21.0,5.0,1.0,1/1/2011,11/28/2012,6500000.0,United States,North America,12.0,0.0,4,0,3,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product,0.0,no,0.0,no,0.0,Platform,local,Linear,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Online,B2B,0.0,3.0,0.0,1.0,Bachelors,20.0,no,0.0,0.0,None,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0.0,No,No,Low,480111.0,0.0,0.0,0.0,4.0,3.0,0.0,18.0,6.5,Not Applicable,1.0,12.0,Peak,2 to 5,15.28520499,1.960784314,16.28787879,10.04901961,0.0,25.445632800000002,12.00980392,4.166666667,1.960784314,8.912655971,0.0,1.960784314,0.0,1.960784314,6.0
382,0,2010.0,4.0,169.0,Real time healthcare market research,Healthcare|Market Research|Mobile,operation,LaunchPad Venture Group|Walnut Venture Associates|Nauta Capital,28.0,4.0,1.0,10/1/2010,9/5/2012,2200000.0,United States,North America,0.0,0.0,4,0,4,30.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Product,0.0,Both,0.0,no,0.0,none,local,Linear,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,18.0,nursing,0.0,0.0,Tier_1,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Low,899614.0,0.0,1.0,0.0,4.0,3.0,0.0,18.0,2.2,Not Applicable,24.0,12.0,Peak,2 to 5,6.197478992000001,0.0,1.388888889,36.44957983,2.9411764710000003,12.90849673,18.51073763,0.0,9.056956116,12.54668534,0.0,0.0,0.0,0.0,7.0
383,0,2010.0,4.0,516.0,Salesforce Analytics for SMBs,Human Resources (HR)|Analytics|Marketing|Career / Job Search,operation,Atlas Venture|NextView Ventures|GrandBanks Capital|CommonAngels|Michael McDerment|Dharmesh Shah|Draper Fisher Jurvetson (DFJ)|Salesforce|Bessemer Venture Partners,71.0,4.0,1.0,11/1/2010,6/4/2013,8000000.0,United States,North America,6.0,0.0,6,7,6,74.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,Product,0.0,no,0.0,no,0.0,Platform,global,Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Online,B2B,2.0,3.0,1.0,2.0,Masters,21.0,business,1.0,0.0,Tier_1,500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0,0.0,No,No,High,69882.0,1.0,1.0,0.0,4.0,3.0,0.0,18.0,8.0,Not Applicable,12.0,12.0,Trough,2 to 5,3.921568627,0.0,5.882352941000001,5.882352941000001,1.960784314,3.921568627,5.882352941000001,1.960784314,0.0,1.960784314,0.0,0.0,0.0,1.960784314,7.0
384,0,2011.0,3.0,329.0,Social Media Marketing,Human Resources (HR)|Analytics|Marketing|Career / Job Search,analytics,RBC Venture Partners|Gibraltar Business Capital|Blue Chip Venture Company|Idealab|Oak Investment Partners|Stripes Group|TA Associates,46.0,5.0,0.0,10/1/2011,5/7/2013,8000000.0,United States,North America,2.0,0.0,3,3,10,56.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,Product,0.0,Both,1.0,Both,0.0,Platform,local,Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Online,B2B,2.0,3.0,1.0,2.0,Masters,21.0,business,1.0,1.0,Tier_1,500.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Medium,619877.0,0.0,1.0,0.0,4.0,3.0,0.0,18.0,18.0,Not Applicable,12.0,12.0,Plateau,2 to 5,1.8518518519999998,1.8518518519999998,12.96296296,24.07407407,3.7037037039999996,3.7037037039999996,11.11111111,1.8518518519999998,1.8518518519999998,3.7037037039999996,0.0,0.0,0.0,0.0,8.0
385,0,2009.0,5.0,81.0,Social Media Marketing,Healthcare,analytics,Enhanced Equity Fund|Radius Ventures,88.0,14.0,1.0,10/1/2011,4/27/2010,7000000.0,United States,North America,0.0,0.0,1,2,1,94.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,Service,0.0,no,1.0,Both,0.0,Platform,local,Linear,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Offline,B2C,1.0,3.0,1.0,1.0,Masters,21.0,business,1.0,1.0,Tier_2,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Medium,2083910.0,0.0,1.0,0.0,4.0,3.0,0.0,18.0,7.0,Not Applicable,15.0,11.0,Peak,2 to 5,11.11111111,5.555555556,16.66666667,0.0,0.0,0.0,27.77777778,5.555555556,33.33333333,0.0,0.0,0.0,0.0,0.0,0.0
386,0,2006.0,8.0,263.0,big data platform,Healthcare,analytics,Matrix Partners|Sutter Hill Ventures|Costanoa Venture Capital,139.0,2.0,0.0,12/10/2006,9/1/2010,30000000.0,United States,North America,0.0,0.0,4,2,10,143.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Service,0.0,Both,0.0,Both,0.0,Platform,local,Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Online,B2B,2.0,2.0,0.0,1.0,Masters,21.0,business,1.0,1.0,Tier_1,500.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,No,No,Medium,253992.0,0.0,0.0,0.0,4.0,3.0,0.0,18.0,30.0,Yes,40.0,40.0,Peak,2 to 5,13.33333333,0.0,0.0,13.33333333,0.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
387,0,2010.0,4.0,367.0,World's best data scientists,Software Development|Analytics,analytics,Index Ventures|Khosla Ventures|SV Angel|Yuri Milner|Max Levchin|Hal Varian|Gil Elbaz|Data Collective|Voyager Capital|Naval Ravikant|Founders Den,26.0,4.0,1.0,4/1/2010,11/2/2011,11000000.0,United States,North America,0.0,0.0,2,0,4,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Service,0.0,Both,0.0,Both,0.0,Platform,global,Non-Linear,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Online,B2B,2.0,2.0,1.0,2.0,Masters,21.0,economics,1.0,1.0,Tier_1,500.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Medium,37120.0,1.0,1.0,0.0,4.0,3.0,0.0,18.0,11.0,Not Applicable,12.0,12.0,Trough,2 to 5,0.0,0.0,39.28571429,0.0,0.0,60.71428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,0,2009.0,5.0,357.0, Daa Management Platform,Media,management,Accel Partners|IDG Ventures|The Entrepreneurs' Fund III,39.0,3.0,0.0,12/1/2009,9/21/2011,11000000.0,United States,North America,0.0,0.0,2,2,4,41.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,Product,0.0,Both,0.0,Both,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,1.0,Masters,21.0,cs,1.0,0.0,Tier_2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,No,No,Medium,161711.0,0.0,0.0,0.0,4.0,3.0,1.0,18.0,11.0,Not Applicable,18.0,12.0,Trough,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
389,0,2009.0,5.0,75.0, Daa Management Platform,Analytics,analytics,Fortisure Ventures,63.0,5.0,1.0,12/1/2009,5/7/2012,2250000.0,United States,North America,0.0,0.0,1,1,2,74.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Product,0.0,no,0.0,Both,0.0,Platform,local,Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Offline,B2B,1.0,3.0,1.0,1.0,Masters,21.0,business,1.0,1.0,Tier_1,500.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,25.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,No,No,Medium,1718511.0,0.0,1.0,0.0,4.0,3.0,1.0,18.0,2.0,Not Applicable,15.0,11.0,Peak,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
390,0,2009.0,5.0,241.0,Unified Data Platform,Analytics,analytics,Sigma West|Creandum,31.0,-1.0,1.0,12/1/2009,3/12/2014,5200000.0,United States,North America,1.0,0.0,2,2,4,18.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Product,0.0,Both,0.0,no,1.0,Platform,local,Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Online,B2B,1.0,3.0,1.0,1.0,Masters,21.0,engg,1.0,1.0,None,500.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Medium,848616.0,1.0,1.0,0.0,4.0,3.0,1.0,18.0,5.2,Not Applicable,15.0,11.0,Peak,2 to 5,0.0,3.921568627,14.50980392,6.405228758,1.960784314,6.666666667,14.50980392,4.183006536000001,0.0,14.50980392,0.0,0.0,0.0,0.0,5.0
391,0,2008.0,6.0,-19.0,Unified Data Platform,energy|analytics,analytics,Felicis Ventures,18.0,6.0,0.0,1/1/2008,7/2/2012,3000000.0,United States,North America,0.0,1.0,2,1,4,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Product,0.0,no,0.0,no,0.0,Platform,local,Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Offline,B2B,1.0,3.0,0.0,1.0,Bachelors,18.0,engg,1.0,1.0,Tier_2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Medium,2518863.0,1.0,1.0,0.0,4.0,3.0,0.0,18.0,4.7,Yes,24.0,12.0,Trigger,5 to 10,16.66666667,8.333333332999999,16.66666667,0.0,0.0,0.0,16.66666667,8.333333332999999,0.0,25.0,0.0,0.0,0.0,8.333333332999999,0.0
392,0,2011.0,3.0,-37.0,College Prep Done Right,Education,operation,Felicis Ventures,0.0,-1.0,0.0,4/1/2011,7/2/2012,6379489.0,United States,North America,0.0,0.0,3,0,3,69.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Service,0.0,no,0.0,Both,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
393,0,2010.0,4.0,-62.0,College Prep Done Right,Search,operation,Felicis Ventures,2.0,0.0,0.0,5/20/2010,5/20/2010,200000.0,United States,North America,1.0,0.0,1,0,2,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Product,0.0,no,0.0,no,1.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2C,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
394,0,2009.0,5.0,114.0,College Prep Done Right,Search,security,Felicis Ventures,31.0,-1.0,0.0,5/20/2010,5/20/2010,6379489.0,United States,North America,0.0,0.0,0,1,1,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Service,0.0,no,0.0,no,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
395,0,2006.0,8.0,0.0,College Prep Done Right,Advertising,advertising,Felicis Ventures,31.0,-1.0,0.0,3/23/2006,5/20/2010,6379489.0,United States,North America,0.0,0.0,1,0,1,69.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,0.0,no,0.0,no,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,0.0,5.555555556,5.555555556,38.88888889,5.555555556,0.0,16.66666667,5.555555556,22.22222222,0.0,0.0,0.0,0.0,0.0,5.0
396,0,2009.0,5.0,-4.0,College Prep Done Right,Advertising|Mobile|Marketing,advertising,Felicis Ventures,31.0,-1.0,0.0,10/4/2009,5/20/2010,6379489.0,United States,North America,0.0,0.0,2,1,2,69.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,0.0,no,0.0,no,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
397,0,2008.0,6.0,16.0,Email ad targeting network,Email,advertising,European Founders Fund|Auren Hoffman|Patrick McKenna|Oliver Jung|Lukasz Gadowski|Javelin Venture Partners,31.0,-1.0,0.0,2/1/2008,5/15/2009,1000000.0,United States,North America,6.0,0.0,2,1,2,69.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,0.0,no,0.0,no,1.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
398,0,2013.0,1.0,22.0,Email ad targeting network,Advertising|Marketing|Search,marketing,European Founders Fund|Auren Hoffman|Patrick McKenna|Oliver Jung|Lukasz Gadowski|Javelin Venture Partners,31.0,-1.0,0.0,4/16/2013,4/1/2004,100000.0,Canada,North America,1.0,0.0,2,0,3,69.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,0.0,no,0.0,no,1.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
399,0,2007.0,7.0,0.0,Marketing Performance Technology,Advertising|Marketing,marketing,David Shen,31.0,-1.0,0.0,2/1/2007,2/15/2007,500000.0,United States,North America,1.0,0.0,1,0,2,69.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,Service,0.0,no,0.0,no,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
400,0,2009.0,5.0,-8.0,Marketing Performance Technology,Advertising|Marketing,advertising,Norwest Venture Partners|Alloy Ventures,31.0,-1.0,0.0,2/1/2007,8/1/2007,10250000.0,United States,North America,0.0,0.0,3,0,3,69.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,0.0,no,0.0,no,1.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
401,0,2009.0,5.0,114.0,Marketing Performance Technology,Advertising|Marketing,advertising,Norwest Venture Partners|Alloy Ventures,31.0,-1.0,0.0,2/1/2007,8/1/2007,6379489.0,United States,North America,2.0,0.0,0,0,2,69.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,Service,0.0,no,0.0,no,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
402,0,2009.0,5.0,-69.0,Complete Blog marketing Solution,Advertising|Marketing,advertising,Arizona Technology Investor Forum,1.0,0.0,0.0,4/4/2009,3/2/2010,1000000.0,United States,North America,1.0,0.0,1,0,2,69.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,0.0,no,0.0,no,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,8.0,2.0,19.0,11.0,3.0,6.0,11.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0
403,0,2005.0,9.0,46.0,Independent Film Distribution,Advertising|Marketing,search,Silverton Partners|Steven Bochco|Joshua Baer|FLOODGATE|Valhalla Partners|Bill Apfelbaum|Floodgate Fund,31.0,-1.0,0.0,4/7/2005,11/14/2008,4250000.0,United States,North America,0.0,0.0,2,3,3,69.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,Product,0.0,no,0.0,no,0.0,Platform,local,Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Offline,B2C,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,4.166666667,0.0,29.16666667,12.5,0.0,0.0,25.0,4.166666667,0.0,25.0,0.0,0.0,0.0,0.0,7.0
404,0,2009.0,5.0,114.0,Independent Film Distribution,Advertising|Marketing,search,Silverton Partners|Steven Bochco|Joshua Baer|FLOODGATE|Valhalla Partners|Bill Apfelbaum|Floodgate Fund,31.0,-1.0,0.0,4/7/2005,11/14/2008,6379489.0,United States,North America,1.0,0.0,0,0,3,69.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,Product,0.0,no,0.0,no,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,20.0,engg,1.0,1.0,Tier_2,469.0,2.0,0.0,0.0,0.0,1.0,72.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,6.0,Yes,15.0,11.0,Trigger,5 to 10,5.882352941000001,23.52941176,17.64705882,11.76470588,5.882352941000001,5.882352941000001,5.882352941000001,11.76470588,0.0,5.882352941000001,0.0,0.0,5.882352941000001,0.0,8.0
